date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindSpeed_50m_ms,WindDir_10m_deg,WindDir_50m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct,site_name
2001-07-18,esoit_001,-1.8304,36.8245,4.9008,2.9376,2.3254,6.3024,1.89,2.59,3.36,113.2,110.5,19.35,26.48,12.85,62.1,0.78,74.41,Esoit Village (Eiti Primary School)
2001-07-19,esoit_001,-1.8304,36.8245,4.7453,2.5584,2.3676,6.156,2.25,3.11,4.02,107.1,105.6,19.73,27.43,13.23,63.66,1.8,82.82,Esoit Village (Eiti Primary School)
2001-07-20,esoit_001,-1.8304,36.8245,4.2343,1.9606,2.2632,6.3679,2.18,3.0,3.89,109.5,106.4,19.5,26.82,13.8,66.49,3.67,76.41,Esoit Village (Eiti Primary School)
2001-07-21,esoit_001,-1.8304,36.8245,5.5229,4.8041,1.8727,6.6146,2.24,3.09,4.11,104.0,102.4,19.31,26.31,13.81,68.71,2.94,50.43,Esoit Village (Eiti Primary School)
2001-07-22,esoit_001,-1.8304,36.8245,5.1413,3.0132,2.4842,6.7366,2.24,3.04,3.87,118.2,116.2,19.26,26.29,13.82,69.55,1.12,68.65,Esoit Village (Eiti Primary School)
2001-07-23,esoit_001,-1.8304,36.8245,4.9169,3.8033,2.1134,6.8412,2.68,3.66,4.66,113.3,113.6,18.77,25.37,13.64,67.6,0.33,80.3,Esoit Village (Eiti Primary School)
2001-07-24,esoit_001,-1.8304,36.8245,3.4637,1.4503,2.1914,6.7589,2.75,3.77,4.94,111.7,110.5,18.94,27.55,12.65,62.51,0.26,76.05,Esoit Village (Eiti Primary School)
2001-07-25,esoit_001,-1.8304,36.8245,3.4702,1.8554,2.0609,6.6163,1.83,2.58,3.7,141.8,132.3,18.16,26.16,11.08,63.17,0.3,73.7,Esoit Village (Eiti Primary School)
2001-07-26,esoit_001,-1.8304,36.8245,3.5028,1.2605,2.1055,6.8119,2.17,2.98,4.02,132.5,130.4,17.88,24.32,12.35,61.79,0.21,95.52,Esoit Village (Eiti Primary School)
2001-07-27,esoit_001,-1.8304,36.8245,2.6832,0.7572,1.8478,6.7594,2.18,3.01,4.08,115.8,114.1,18.22,25.43,12.28,62.15,0.55,92.13,Esoit Village (Eiti Primary School)
2001-07-28,esoit_001,-1.8304,36.8245,4.913,2.5819,2.641,6.8071,2.06,2.83,3.74,112.6,111.2,18.14,25.75,12.04,65.14,0.46,72.97,Esoit Village (Eiti Primary School)
2001-07-29,esoit_001,-1.8304,36.8245,2.245,0.4946,1.6126,6.7678,2.2,3.03,4.22,126.5,123.2,18.18,25.21,12.73,65.17,0.74,75.61,Esoit Village (Eiti Primary School)
2001-07-30,esoit_001,-1.8304,36.8245,4.1402,1.8953,2.1622,6.7181,1.73,2.47,3.49,157.8,151.4,18.28,26.88,11.12,58.1,0.26,72.79,Esoit Village (Eiti Primary School)
2001-07-31,esoit_001,-1.8304,36.8245,5.4173,3.7824,2.2846,6.7486,2.78,3.83,4.92,165.0,161.1,18.92,27.21,10.48,53.32,0.3,71.83,Esoit Village (Eiti Primary School)
2001-08-01,esoit_001,-1.8304,36.8245,2.8831,0.8129,1.9195,6.7346,2.71,3.68,4.78,133.6,134.0,18.4,25.14,12.86,64.66,1.1,95.89,Esoit Village (Eiti Primary School)
2001-08-02,esoit_001,-1.8304,36.8245,2.987,1.7066,1.5773,6.9559,3.09,4.21,5.44,120.1,118.7,18.28,27.01,11.41,55.29,0.35,89.97,Esoit Village (Eiti Primary School)
2001-08-03,esoit_001,-1.8304,36.8245,3.7226,1.0464,2.3935,6.9175,1.85,2.59,3.64,124.8,119.6,18.04,26.99,9.74,56.75,0.29,78.47,Esoit Village (Eiti Primary School)
2001-08-04,esoit_001,-1.8304,36.8245,6.5002,6.5462,1.7316,7.013,2.36,3.31,4.5,150.1,132.1,18.81,27.94,10.01,55.6,0.02,50.38,Esoit Village (Eiti Primary School)
2001-08-05,esoit_001,-1.8304,36.8245,6.859,6.8323,1.607,6.9754,2.34,3.31,4.6,187.3,176.8,19.5,28.87,11.56,53.88,0.2,39.84,Esoit Village (Eiti Primary School)
2001-08-06,esoit_001,-1.8304,36.8245,4.62,2.773,2.2212,6.719,2.02,2.96,4.38,149.8,135.3,18.93,28.36,10.4,47.58,0.01,60.29,Esoit Village (Eiti Primary School)
2001-08-07,esoit_001,-1.8304,36.8245,6.121,4.9462,2.2054,6.8669,1.87,2.66,3.59,198.6,165.0,19.65,29.01,11.27,46.14,0.13,58.08,Esoit Village (Eiti Primary School)
2001-08-08,esoit_001,-1.8304,36.8245,4.6085,3.0648,1.945,6.8422,2.22,3.0,3.81,105.7,98.9,19.65,27.66,12.11,59.72,3.79,82.67,Esoit Village (Eiti Primary School)
2001-08-09,esoit_001,-1.8304,36.8245,3.0302,0.3686,2.0863,6.6648,2.88,3.88,4.91,112.5,112.0,18.36,24.64,13.82,65.55,1.45,97.21,Esoit Village (Eiti Primary School)
2001-08-10,esoit_001,-1.8304,36.8245,4.3637,2.5356,2.2877,6.8203,2.41,3.3,4.56,99.4,99.7,18.82,26.11,12.92,63.87,0.38,84.33,Esoit Village (Eiti Primary School)
2001-08-11,esoit_001,-1.8304,36.8245,5.8428,4.7477,1.9498,6.9792,2.46,3.35,4.5,98.4,96.4,20.42,28.9,12.27,60.3,0.1,77.63,Esoit Village (Eiti Primary School)
2001-08-12,esoit_001,-1.8304,36.8245,4.9356,2.8066,2.4269,6.8412,1.47,2.03,2.91,102.8,100.8,20.47,27.27,14.49,64.31,1.4,80.5,Esoit Village (Eiti Primary School)
2001-08-13,esoit_001,-1.8304,36.8245,6.2009,5.1408,2.1406,6.8575,2.6,3.5,4.5,108.8,108.3,19.98,26.92,13.83,64.66,1.17,61.6,Esoit Village (Eiti Primary School)
2001-08-14,esoit_001,-1.8304,36.8245,5.3662,3.9197,2.1794,7.0546,3.2,4.29,5.37,107.0,106.8,20.48,28.62,14.07,62.93,0.67,57.55,Esoit Village (Eiti Primary School)
2001-08-15,esoit_001,-1.8304,36.8245,5.7046,3.5686,2.6258,6.978,2.36,3.19,4.07,102.4,101.6,20.66,29.57,13.58,59.74,0.44,63.45,Esoit Village (Eiti Primary School)
2001-08-16,esoit_001,-1.8304,36.8245,6.0322,4.4148,2.4108,7.0656,2.39,3.22,4.09,102.8,102.1,20.06,28.21,13.21,61.26,0.37,56.81,Esoit Village (Eiti Primary School)
2001-08-17,esoit_001,-1.8304,36.8245,6.4822,5.6729,1.9759,7.1868,3.06,4.1,5.2,109.1,108.9,20.72,28.5,14.24,58.39,0.31,47.32,Esoit Village (Eiti Primary School)
2001-08-18,esoit_001,-1.8304,36.8245,6.3742,5.333,2.1396,7.3174,3.36,4.53,5.79,99.9,99.2,20.37,29.67,12.36,55.09,0.14,53.99,Esoit Village (Eiti Primary School)
2001-08-19,esoit_001,-1.8304,36.8245,6.3103,5.3484,2.1122,7.2862,3.43,4.6,5.81,101.5,101.0,20.21,29.96,13.36,49.63,0.19,57.32,Esoit Village (Eiti Primary School)
2001-08-20,esoit_001,-1.8304,36.8245,7.1801,7.8372,1.2106,7.5012,3.15,4.23,5.47,98.7,97.4,19.24,29.2,11.02,51.98,0.03,36.85,Esoit Village (Eiti Primary School)
2001-08-21,esoit_001,-1.8304,36.8245,6.9958,7.0481,1.506,7.3186,3.05,4.09,5.2,103.4,102.9,20.47,30.34,12.65,55.03,0.21,37.4,Esoit Village (Eiti Primary School)
2001-08-22,esoit_001,-1.8304,36.8245,6.6286,5.4149,2.1526,7.3639,2.82,3.77,4.75,110.3,108.8,20.98,30.84,13.63,54.66,0.2,56.61,Esoit Village (Eiti Primary School)
2001-08-23,esoit_001,-1.8304,36.8245,6.9662,7.1762,1.5751,7.4902,2.88,3.88,4.93,103.9,103.0,20.11,30.26,12.31,49.96,0.0,45.64,Esoit Village (Eiti Primary School)
2001-08-24,esoit_001,-1.8304,36.8245,7.2434,7.2814,1.6903,7.5396,2.38,3.27,4.51,104.3,99.4,19.35,29.7,9.87,48.44,0.0,41.92,Esoit Village (Eiti Primary School)
2001-08-25,esoit_001,-1.8304,36.8245,6.967,6.6161,1.7566,7.3426,2.15,2.96,4.26,116.4,109.2,19.51,29.38,10.1,49.66,0.07,41.94,Esoit Village (Eiti Primary School)
2001-08-26,esoit_001,-1.8304,36.8245,6.3626,5.6273,2.039,7.2216,2.04,2.81,3.75,120.8,115.4,20.17,29.89,11.52,50.7,0.25,55.05,Esoit Village (Eiti Primary School)
2001-08-27,esoit_001,-1.8304,36.8245,6.0199,4.038,2.4336,7.1054,3.05,4.06,5.11,136.3,132.7,20.37,29.87,13.3,52.68,0.56,54.32,Esoit Village (Eiti Primary School)
2001-08-28,esoit_001,-1.8304,36.8245,6.5196,5.2771,2.3316,7.2528,2.77,3.7,4.72,109.6,107.6,18.57,28.31,11.49,51.78,0.24,54.46,Esoit Village (Eiti Primary School)
2001-08-29,esoit_001,-1.8304,36.8245,6.6168,5.6695,2.0498,7.2929,2.36,3.22,4.2,117.8,115.6,19.0,27.91,9.8,49.48,0.0,56.13,Esoit Village (Eiti Primary School)
2001-08-30,esoit_001,-1.8304,36.8245,5.6383,3.1908,2.4242,7.1664,2.53,3.38,4.1,115.1,113.4,19.5,28.82,11.45,57.04,0.11,83.46,Esoit Village (Eiti Primary School)
2001-08-31,esoit_001,-1.8304,36.8245,5.0191,3.3463,2.2082,7.157,2.62,3.47,4.41,135.6,133.6,19.9,27.52,13.44,56.14,0.1,73.1,Esoit Village (Eiti Primary School)
2001-09-01,esoit_001,-1.8304,36.8245,5.5704,3.4109,2.2426,7.2173,2.5,3.33,4.27,148.3,141.2,20.3,29.4,11.52,53.85,0.06,78.07,Esoit Village (Eiti Primary School)
2001-09-02,esoit_001,-1.8304,36.8245,3.9701,1.2329,2.3928,7.1124,2.82,3.72,4.54,116.7,116.5,20.36,28.89,13.35,56.52,0.13,89.07,Esoit Village (Eiti Primary School)
2001-09-03,esoit_001,-1.8304,36.8245,4.9265,3.0809,2.2193,7.2137,3.0,3.98,4.76,102.1,101.9,20.06,29.31,13.02,59.66,0.15,76.94,Esoit Village (Eiti Primary School)
2001-09-04,esoit_001,-1.8304,36.8245,4.6658,2.3626,2.4002,7.1767,2.6,3.43,4.14,98.1,97.9,19.8,26.31,13.74,61.42,0.34,66.3,Esoit Village (Eiti Primary School)
2001-09-05,esoit_001,-1.8304,36.8245,6.9475,6.6643,1.7261,7.4045,3.33,4.39,5.15,96.8,96.4,20.41,28.63,13.65,60.38,0.13,39.97,Esoit Village (Eiti Primary School)
2001-09-06,esoit_001,-1.8304,36.8245,6.5494,5.8296,1.92,7.3999,2.85,3.77,4.5,100.3,99.2,21.43,29.66,13.96,57.34,0.34,47.03,Esoit Village (Eiti Primary School)
2001-09-07,esoit_001,-1.8304,36.8245,5.6561,4.0939,2.035,7.3522,3.46,4.58,5.43,98.7,97.9,21.63,30.98,13.75,57.2,0.35,63.54,Esoit Village (Eiti Primary School)
2001-09-08,esoit_001,-1.8304,36.8245,6.0521,4.9015,1.9258,7.3447,3.85,5.09,6.02,95.5,95.6,20.96,29.68,14.62,56.98,0.34,56.04,Esoit Village (Eiti Primary School)
2001-09-09,esoit_001,-1.8304,36.8245,6.7745,5.6604,2.3194,7.5168,4.01,5.29,6.31,93.5,93.5,20.07,28.57,12.84,56.47,0.28,46.73,Esoit Village (Eiti Primary School)
2001-09-10,esoit_001,-1.8304,36.8245,6.1399,5.0796,2.1259,7.5838,3.92,5.17,6.16,95.0,95.0,20.1,28.13,13.68,60.19,1.33,51.52,Esoit Village (Eiti Primary School)
2001-09-11,esoit_001,-1.8304,36.8245,6.7632,6.0847,2.0179,7.4513,4.48,5.94,7.17,94.8,95.0,20.17,28.97,13.14,56.1,0.17,45.73,Esoit Village (Eiti Primary School)
2001-09-12,esoit_001,-1.8304,36.8245,7.3886,7.3346,1.6082,7.626,4.21,5.59,6.85,92.7,92.8,20.39,29.33,13.09,52.17,0.13,39.96,Esoit Village (Eiti Primary School)
2001-09-13,esoit_001,-1.8304,36.8245,7.2557,7.0334,1.6985,7.7213,3.53,4.68,5.75,92.6,92.3,21.27,30.84,13.52,53.88,0.33,50.38,Esoit Village (Eiti Primary School)
2001-09-14,esoit_001,-1.8304,36.8245,7.1129,7.3229,1.3171,7.7383,3.64,4.81,5.73,96.8,96.5,21.51,31.48,13.8,53.76,0.25,39.37,Esoit Village (Eiti Primary School)
2001-09-15,esoit_001,-1.8304,36.8245,6.9708,6.1517,1.8953,7.4347,3.75,4.94,5.98,105.6,105.2,20.59,29.42,12.68,54.64,0.08,43.59,Esoit Village (Eiti Primary School)
2001-09-16,esoit_001,-1.8304,36.8245,6.6334,5.7454,1.9142,7.5854,3.2,4.2,5.09,100.8,100.6,20.31,28.68,12.86,56.37,0.06,51.5,Esoit Village (Eiti Primary School)
2001-09-17,esoit_001,-1.8304,36.8245,5.5094,3.6737,2.4365,7.5314,3.38,4.43,5.23,99.4,99.3,20.48,28.63,13.87,59.6,0.35,60.02,Esoit Village (Eiti Primary School)
2001-09-18,esoit_001,-1.8304,36.8245,6.3547,4.9169,2.1355,7.361,3.72,4.9,5.89,90.4,90.3,20.95,28.87,14.09,57.12,0.61,48.2,Esoit Village (Eiti Primary School)
2001-09-19,esoit_001,-1.8304,36.8245,6.5078,5.4305,2.0285,7.4237,3.85,5.07,6.11,97.2,97.4,21.2,29.16,14.41,60.19,2.48,48.28,Esoit Village (Eiti Primary School)
2001-09-20,esoit_001,-1.8304,36.8245,6.2006,5.2342,2.0021,7.5168,3.73,4.92,5.93,96.2,96.2,21.31,29.37,15.01,62.32,2.18,55.04,Esoit Village (Eiti Primary School)
2001-09-21,esoit_001,-1.8304,36.8245,7.027,6.4243,1.8996,7.6308,3.14,4.16,5.13,99.0,98.4,21.75,30.14,14.39,56.74,0.81,51.91,Esoit Village (Eiti Primary School)
2001-09-22,esoit_001,-1.8304,36.8245,6.7937,5.9918,2.4478,7.5017,2.79,3.71,4.64,97.3,97.7,21.06,28.21,13.91,58.25,0.69,77.05,Esoit Village (Eiti Primary School)
2001-09-23,esoit_001,-1.8304,36.8245,6.7277,5.9405,1.7921,7.6066,2.95,3.9,4.78,102.8,102.1,21.48,29.71,14.53,58.1,0.62,62.61,Esoit Village (Eiti Primary School)
2001-09-24,esoit_001,-1.8304,36.8245,6.372,5.6177,1.8953,7.5797,3.94,5.23,6.31,95.8,95.7,21.2,30.5,13.96,54.1,0.04,53.38,Esoit Village (Eiti Primary School)
2001-09-25,esoit_001,-1.8304,36.8245,7.3279,7.6106,1.4774,7.813,3.4,4.51,5.54,96.8,96.6,21.49,30.74,13.77,51.28,0.03,44.01,Esoit Village (Eiti Primary School)
2001-09-26,esoit_001,-1.8304,36.8245,6.8633,6.3679,1.644,7.765,3.36,4.48,5.62,96.0,94.5,21.42,30.38,12.66,48.86,0.0,52.96,Esoit Village (Eiti Primary School)
2001-09-27,esoit_001,-1.8304,36.8245,6.8654,6.0514,1.8835,7.7803,4.04,5.35,6.37,96.2,96.3,21.74,30.34,14.76,55.66,0.06,56.6,Esoit Village (Eiti Primary School)
2001-09-28,esoit_001,-1.8304,36.8245,6.6022,5.5723,1.9915,7.5857,3.65,4.84,5.78,103.7,103.6,21.56,30.17,14.63,58.31,0.34,49.79,Esoit Village (Eiti Primary School)
2001-09-29,esoit_001,-1.8304,36.8245,6.5688,5.4403,2.0287,7.5854,3.58,4.75,5.86,109.3,109.4,21.69,30.28,14.24,52.52,0.29,52.3,Esoit Village (Eiti Primary School)
2001-09-30,esoit_001,-1.8304,36.8245,6.5618,4.9862,2.3734,7.6166,2.74,3.66,4.78,119.2,117.6,20.94,30.24,11.87,48.45,0.03,54.28,Esoit Village (Eiti Primary School)
2001-10-01,esoit_001,-1.8304,36.8245,6.0002,4.9342,2.1461,7.572,2.56,3.41,4.31,113.7,111.5,21.49,29.76,12.84,52.95,0.17,73.89,Esoit Village (Eiti Primary School)
2001-10-02,esoit_001,-1.8304,36.8245,4.5002,1.889,2.46,7.5019,2.78,3.66,4.41,109.5,109.5,21.08,28.61,14.66,59.96,2.17,93.08,Esoit Village (Eiti Primary School)
2001-10-03,esoit_001,-1.8304,36.8245,2.4737,0.5153,1.6315,7.3901,3.32,4.4,5.43,114.2,114.4,20.69,27.83,14.33,57.59,0.83,97.32,Esoit Village (Eiti Primary School)
2001-10-04,esoit_001,-1.8304,36.8245,4.9049,2.196,2.4816,7.2578,3.86,5.13,6.29,106.4,106.5,20.57,28.56,13.56,59.94,0.69,84.44,Esoit Village (Eiti Primary School)
2001-10-05,esoit_001,-1.8304,36.8245,5.1794,3.3862,2.4374,7.6097,3.5,4.65,5.61,101.8,102.4,21.44,29.46,14.94,61.04,0.97,79.63,Esoit Village (Eiti Primary School)
2001-10-06,esoit_001,-1.8304,36.8245,5.9261,4.1417,2.2786,7.5694,2.82,3.77,4.77,96.0,97.7,20.66,27.3,15.05,59.34,0.36,80.49,Esoit Village (Eiti Primary School)
2001-10-07,esoit_001,-1.8304,36.8245,6.041,4.4952,2.1413,7.5094,3.58,4.77,5.77,103.6,103.9,21.6,30.09,14.78,58.42,0.59,75.06,Esoit Village (Eiti Primary School)
2001-10-08,esoit_001,-1.8304,36.8245,5.814,4.1894,2.3009,7.5686,4.14,5.5,6.48,102.1,102.7,20.68,29.05,14.22,61.71,0.33,76.28,Esoit Village (Eiti Primary School)
2001-10-09,esoit_001,-1.8304,36.8245,5.4862,3.1728,2.6856,7.5943,3.89,5.18,6.2,105.4,106.0,20.66,28.74,14.18,59.8,0.15,76.97,Esoit Village (Eiti Primary School)
2001-10-10,esoit_001,-1.8304,36.8245,6.4627,6.1466,1.7897,7.6992,4.31,5.74,6.8,101.9,102.3,20.46,28.13,14.11,62.53,0.15,69.05,Esoit Village (Eiti Primary School)
2001-10-11,esoit_001,-1.8304,36.8245,7.0999,6.7159,1.679,7.8245,4.1,5.46,6.52,100.4,100.7,21.24,30.25,14.22,58.97,0.09,51.1,Esoit Village (Eiti Primary School)
2001-10-12,esoit_001,-1.8304,36.8245,6.6946,6.0425,2.4492,7.7846,4.39,5.87,7.06,94.5,94.8,21.29,29.6,14.53,58.18,0.07,74.21,Esoit Village (Eiti Primary School)
2001-10-13,esoit_001,-1.8304,36.8245,7.0886,6.4625,2.0609,7.6783,4.22,5.62,6.76,97.1,97.0,21.89,31.05,14.71,53.07,0.03,58.11,Esoit Village (Eiti Primary School)
2001-10-14,esoit_001,-1.8304,36.8245,6.9223,5.549,2.3314,7.7004,4.33,5.8,7.05,97.8,98.2,21.34,30.12,13.69,52.2,0.01,60.71,Esoit Village (Eiti Primary School)
2001-10-15,esoit_001,-1.8304,36.8245,6.9098,5.964,1.9877,7.789,3.9,5.22,6.41,95.2,94.9,20.96,30.34,12.57,52.07,0.01,60.48,Esoit Village (Eiti Primary School)
2001-10-16,esoit_001,-1.8304,36.8245,7.535,7.728,1.711,7.8626,4.23,5.67,6.88,93.5,93.3,21.33,30.48,13.85,55.65,0.02,39.3,Esoit Village (Eiti Primary School)
2001-10-17,esoit_001,-1.8304,36.8245,7.5518,8.1977,1.4071,7.9094,4.13,5.52,6.71,96.1,95.8,22.16,31.2,15.05,54.91,0.03,35.5,Esoit Village (Eiti Primary School)
2001-10-18,esoit_001,-1.8304,36.8245,7.415,7.7822,1.5866,7.8682,4.17,5.6,6.84,92.1,91.6,22.01,31.56,14.04,52.07,0.03,41.94,Esoit Village (Eiti Primary School)
2001-10-19,esoit_001,-1.8304,36.8245,7.3397,7.3973,1.7683,7.7861,4.27,5.75,7.03,93.4,93.1,21.53,30.39,14.54,53.81,0.09,48.05,Esoit Village (Eiti Primary School)
2001-10-20,esoit_001,-1.8304,36.8245,7.2972,7.2216,1.8353,7.8955,4.83,6.52,7.93,97.0,97.2,21.62,30.18,15.14,57.99,0.35,51.7,Esoit Village (Eiti Primary School)
2001-10-21,esoit_001,-1.8304,36.8245,6.5009,4.9961,2.6558,7.8298,4.09,5.47,6.61,104.1,104.4,21.61,30.75,14.36,56.67,0.16,63.77,Esoit Village (Eiti Primary School)
2001-10-22,esoit_001,-1.8304,36.8245,6.5784,6.205,2.2176,7.6867,3.79,5.06,6.07,103.2,103.4,21.68,30.84,14.33,58.43,0.33,57.88,Esoit Village (Eiti Primary School)
2001-10-23,esoit_001,-1.8304,36.8245,6.5491,4.9315,2.5694,7.7246,4.51,6.07,7.29,99.1,99.4,21.77,30.06,15.45,61.57,0.94,74.56,Esoit Village (Eiti Primary School)
2001-10-24,esoit_001,-1.8304,36.8245,6.9197,6.3667,1.9394,7.6898,4.4,5.94,7.27,96.1,96.2,21.87,30.67,15.07,57.36,0.58,72.49,Esoit Village (Eiti Primary School)
2001-10-25,esoit_001,-1.8304,36.8245,5.8973,4.6123,2.2118,7.6267,4.02,5.43,6.73,96.2,95.9,22.3,30.85,15.68,54.09,0.26,75.26,Esoit Village (Eiti Primary School)
2001-10-26,esoit_001,-1.8304,36.8245,6.5261,4.4136,2.9909,7.5646,3.9,5.24,6.35,96.3,96.3,22.02,30.53,14.94,55.12,0.08,70.47,Esoit Village (Eiti Primary School)
2001-10-27,esoit_001,-1.8304,36.8245,6.4284,5.5416,1.9603,7.5185,2.78,3.76,4.75,101.4,98.9,22.47,30.73,14.46,53.39,0.19,68.96,Esoit Village (Eiti Primary School)
2001-10-28,esoit_001,-1.8304,36.8245,4.6085,1.1191,2.8277,7.6133,2.9,3.91,4.96,97.0,95.8,22.59,30.93,14.85,51.75,1.3,97.9,Esoit Village (Eiti Primary School)
2001-10-29,esoit_001,-1.8304,36.8245,5.9069,3.3886,2.7552,7.4719,3.33,4.51,5.69,87.7,87.0,22.76,30.94,14.63,52.01,0.62,90.62,Esoit Village (Eiti Primary School)
2001-10-30,esoit_001,-1.8304,36.8245,5.7562,4.655,2.2226,7.6044,3.68,4.96,6.04,91.3,90.8,22.3,29.53,16.26,60.51,2.26,92.2,Esoit Village (Eiti Primary School)
2001-10-31,esoit_001,-1.8304,36.8245,6.0751,4.5485,2.5349,7.6668,3.95,5.38,6.71,83.8,83.4,21.54,28.86,16.26,67.42,6.7,86.54,Esoit Village (Eiti Primary School)
2001-11-01,esoit_001,-1.8304,36.8245,5.5126,3.9511,2.423,7.4998,4.09,5.58,6.91,89.9,89.2,21.51,29.17,16.35,70.1,5.75,76.93,Esoit Village (Eiti Primary School)
2001-11-02,esoit_001,-1.8304,36.8245,4.7364,2.9062,2.3345,7.4398,3.69,5.02,6.25,92.1,91.7,20.89,26.93,16.87,73.02,9.74,75.27,Esoit Village (Eiti Primary School)
2001-11-03,esoit_001,-1.8304,36.8245,4.5271,2.2759,2.4634,7.2785,4.58,6.28,7.76,94.2,94.0,20.69,27.51,16.27,74.95,6.29,81.62,Esoit Village (Eiti Primary School)
2001-11-04,esoit_001,-1.8304,36.8245,3.6967,0.6715,2.5164,7.3646,4.88,6.71,8.26,91.4,91.3,19.86,26.6,15.29,77.13,12.55,95.69,Esoit Village (Eiti Primary School)
2001-11-05,esoit_001,-1.8304,36.8245,4.2816,2.6069,2.2922,7.4911,4.75,6.54,8.18,93.0,92.6,19.6,26.06,15.19,76.58,10.37,81.1,Esoit Village (Eiti Primary School)
2001-11-06,esoit_001,-1.8304,36.8245,5.9352,5.5157,2.0539,7.5547,4.38,6.03,7.67,96.7,96.3,19.64,26.23,15.26,74.63,2.27,56.66,Esoit Village (Eiti Primary School)
2001-11-07,esoit_001,-1.8304,36.8245,6.8112,6.517,2.1204,7.7503,3.73,5.15,6.81,94.6,93.7,19.72,27.4,14.37,68.05,0.81,42.92,Esoit Village (Eiti Primary School)
2001-11-08,esoit_001,-1.8304,36.8245,7.2562,7.2634,1.771,7.7218,3.59,4.97,6.6,94.6,93.9,20.18,28.08,14.34,66.2,0.29,41.5,Esoit Village (Eiti Primary School)
2001-11-09,esoit_001,-1.8304,36.8245,5.7679,4.6092,2.2111,7.5799,3.75,5.15,6.62,98.9,98.6,20.56,27.51,15.56,73.88,3.78,63.21,Esoit Village (Eiti Primary School)
2001-11-10,esoit_001,-1.8304,36.8245,6.1822,5.2205,2.3323,7.5857,3.92,5.38,6.83,102.6,102.5,20.37,28.43,14.59,66.49,1.33,65.94,Esoit Village (Eiti Primary School)
2001-11-11,esoit_001,-1.8304,36.8245,4.5797,2.0561,2.5274,7.5305,3.54,4.87,6.31,100.9,100.6,20.33,27.97,15.11,69.28,1.85,85.29,Esoit Village (Eiti Primary School)
2001-11-12,esoit_001,-1.8304,36.8245,5.4007,4.1645,2.3554,7.4062,2.34,3.24,4.47,102.8,101.4,20.52,27.31,15.25,72.5,3.59,77.89,Esoit Village (Eiti Primary School)
2001-11-13,esoit_001,-1.8304,36.8245,3.3946,0.8098,2.1624,7.3908,3.14,4.34,5.68,93.2,93.2,19.59,24.97,16.05,78.12,11.54,97.49,Esoit Village (Eiti Primary School)
2001-11-14,esoit_001,-1.8304,36.8245,5.3796,3.1529,2.5438,7.3841,3.56,4.91,6.35,92.9,92.7,19.97,26.14,15.7,77.31,6.97,86.82,Esoit Village (Eiti Primary School)
2001-11-15,esoit_001,-1.8304,36.8245,4.2967,1.9318,2.4588,7.2326,3.87,5.35,6.81,90.7,90.2,20.18,26.64,15.71,75.29,2.94,83.35,Esoit Village (Eiti Primary School)
2001-11-16,esoit_001,-1.8304,36.8245,5.8018,4.2965,2.3681,7.2166,3.45,4.79,6.25,84.7,84.9,19.82,25.76,15.7,76.66,7.76,72.66,Esoit Village (Eiti Primary School)
2001-11-17,esoit_001,-1.8304,36.8245,6.2122,4.897,2.3261,7.3284,2.91,4.02,5.29,73.2,73.3,19.41,25.27,16.01,78.46,2.83,53.82,Esoit Village (Eiti Primary School)
2001-11-18,esoit_001,-1.8304,36.8245,6.4522,5.3184,2.3026,7.3344,3.73,5.18,6.7,90.3,90.0,19.98,25.79,16.17,78.05,3.3,51.68,Esoit Village (Eiti Primary School)
2001-11-19,esoit_001,-1.8304,36.8245,6.5976,5.7886,2.2488,7.4023,3.77,5.25,6.95,93.1,93.0,20.0,26.76,14.6,73.31,0.86,47.99,Esoit Village (Eiti Primary School)
2001-11-20,esoit_001,-1.8304,36.8245,7.3586,7.5718,1.6253,7.5538,3.74,5.2,6.83,90.2,89.6,19.41,27.52,13.66,67.57,0.14,27.63,Esoit Village (Eiti Primary School)
2001-11-21,esoit_001,-1.8304,36.8245,6.8978,6.3175,2.2126,7.5168,3.91,5.45,7.14,83.8,83.4,19.47,26.59,14.41,74.39,0.97,43.49,Esoit Village (Eiti Primary School)
2001-11-22,esoit_001,-1.8304,36.8245,5.0978,4.2005,2.1955,7.4424,3.84,5.36,7.02,90.4,89.5,19.83,26.29,15.47,76.38,3.9,66.33,Esoit Village (Eiti Primary School)
2001-11-23,esoit_001,-1.8304,36.8245,6.7109,6.1404,2.0899,7.4064,3.93,5.47,7.11,82.7,82.1,20.02,26.58,15.89,75.16,2.31,47.37,Esoit Village (Eiti Primary School)
2001-11-24,esoit_001,-1.8304,36.8245,6.9739,6.5064,2.1319,7.429,4.0,5.58,7.26,85.6,85.1,19.89,26.21,15.59,76.0,4.23,43.76,Esoit Village (Eiti Primary School)
2001-11-25,esoit_001,-1.8304,36.8245,5.7557,4.9327,1.9793,7.4062,3.98,5.55,7.24,84.9,84.6,19.94,26.09,15.73,76.13,3.81,55.22,Esoit Village (Eiti Primary School)
2001-11-26,esoit_001,-1.8304,36.8245,4.416,2.0153,2.7583,7.4114,4.19,5.87,7.6,84.7,84.5,19.36,25.37,15.59,77.74,7.14,71.87,Esoit Village (Eiti Primary School)
